#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 05 03 50  98  6.0  6.9  1.67  7.69  5.63 999 1016.9  26.3  27.1 999.0 99.0 99.00
2008 11 05 04 50  88  6.2  7.5  1.76  7.69  5.57 999 1017.2  26.3  27.1 999.0 99.0 99.00
2008 11 05 05 50  93  6.3  7.6  1.76  7.14  5.55 999 1017.8  26.3  27.1 999.0 99.0 99.00
2008 11 05 06 50  83  6.2  7.2  1.76  6.67  5.39 999 1018.0  26.2  27.1 999.0 99.0 99.00
2008 11 05 07 50  89  5.9  7.2  1.71  7.69  5.47 999 1017.9  26.2  27.0 999.0 99.0 99.00
2008 11 05 08 50  91  5.8  6.9  1.57  7.14  5.27 999 1017.7  26.1  27.0 999.0 99.0 99.00
2008 11 05 09 50  87  5.4  6.4  1.62  7.14  5.55 999 1017.5  26.2  27.0 999.0 99.0 99.00
2008 11 05 10 50  60  4.8  5.9  1.59  8.33  5.79 999 1017.4  26.0  27.0 999.0 99.0 99.00
2008 11 05 11 50  60  5.1  6.2  1.59  7.69  5.96 999 1016.8  26.0  27.0 999.0 99.0 99.00
2008 11 05 12 50  72  5.2  6.5  1.51  7.69  5.82 999 1016.2  25.8  27.0 999.0 99.0 99.00
2008 11 05 13 50  54  5.3  6.7  1.52  7.69  5.88 999 1015.9  26.0  27.0 999.0 99.0 99.00
2008 11 05 14 50  79  4.9  5.7  1.59  7.69  6.05 999 1016.1  25.8  27.0 999.0 99.0 99.00
2008 11 05 15 50  76  5.8  7.0  1.63  7.69  5.78 999 1016.2  26.0  27.0 999.0 99.0 99.00
2008 11 05 16 50  58  5.9  7.2  1.63  8.33  5.82 999 1016.9  26.1  27.0 999.0 99.0 99.00
2008 11 05 17 50  82  6.7  8.2  1.72  8.33  5.98 999 1017.2  26.3  27.0 999.0 99.0 99.00
2008 11 05 18 50  94  5.5  6.4  1.78  7.69  6.04 999 1017.6  26.4  27.1 999.0 99.0 99.00
2008 11 05 19 50 104  4.8  6.0  1.57  7.69  5.76 999 1017.8  26.5  27.1 999.0 99.0 99.00
2008 11 05 20 50 111  4.3  5.7  1.68  7.69  6.05 999 1017.5  26.2  27.1 999.0 99.0 99.00
2008 11 05 21 50  91  6.2  7.2  1.69  7.69  5.86 999 1016.7  26.4  27.1 999.0 99.0 99.00
2008 11 05 22 50  86  6.2  7.7  1.54  7.69  5.44 999 1015.8  26.3  27.1 999.0 99.0 99.00
2008 11 05 23 50  92  5.3  6.5  1.67  7.69  5.57 999 1015.0  26.4  27.2 999.0 99.0 99.00
2008 11 06 00 50  82  5.4  6.4  1.58  7.69  5.59 999 1014.5  26.4  27.2 999.0 99.0 99.00
2008 11 06 01 50  82  5.2  6.1  1.74  8.33  5.95 999 1014.7  26.3  27.2 999.0 99.0 99.00
2008 11 06 02 50  78  5.7  6.8  1.66  7.14  5.83 999 1014.8  26.3  27.2 999.0 99.0 99.00
2008 11 06 03 50  70  5.7  6.9  1.65  9.09  5.82 999 1015.3  26.2  27.1 999.0 99.0 99.00
2008 11 06 04 50  71  5.9  7.2  1.66  9.09  5.41 999 1015.7  26.2  27.1 999.0 99.0 99.00
2008 11 06 05 50  74  6.4  7.9  1.74  8.33  5.46 999 1016.3  26.2  27.1 999.0 99.0 99.00
2008 11 06 06 50  75  6.9  8.3  1.77  7.69  5.52 999 1016.5  26.1  27.1 999.0 99.0 99.00
2008 11 06 07 50  82  6.4  7.4  1.82  8.33  5.72 999 1016.6  26.1  27.1 999.0 99.0 99.00
2008 11 06 08 50  87  5.8  6.7  1.87  8.33  5.73 999 1016.5  26.1  27.1 999.0 99.0 99.00
2008 11 06 09 50  89  5.9  7.0  1.78  7.69  5.96 999 1016.2  26.0  27.1 999.0 99.0 99.00
2008 11 06 10 50  76  5.4  6.8  1.74  8.33  5.89 999 1016.0  26.0  27.0 999.0 99.0 99.00
2008 11 06 11 50  87  4.9  6.1  1.70  8.33  6.07 999 1015.5  25.8  27.0 999.0 99.0 99.00
2008 11 06 12 50  77  4.8  5.8  1.79  8.33  6.22 999 1014.8  25.7  27.0 999.0 99.0 99.00
2008 11 06 13 50  75  5.0  6.2  1.71  9.09  6.31 999 1014.5  25.7  27.0 999.0 99.0 99.00
2008 11 06 14 50  75  5.3  6.4  1.72  9.09  6.48 999 1014.7  25.7  27.0 999.0 99.0 99.00
2008 11 06 15 50  74  5.6  6.6  1.94  9.09  6.81 999 1015.0  25.7  27.0 999.0 99.0 99.00
2008 11 06 16 50  78  5.1  6.4  1.92 16.00  7.08 999 1015.7  25.7  27.0 999.0 99.0 99.00
2008 11 06 17 50  82  5.3  6.3  1.79 16.00  6.38 999 1016.3  26.0  27.0 999.0 99.0 99.00
2008 11 06 18 50  77  5.0  6.1  2.21 14.81  7.67 999 1016.5  26.1  27.0 999.0 99.0 99.00
2008 11 06 19 50  90  5.2  7.0  2.05 14.81  7.34 999 1016.6  26.1  27.1 999.0 99.0 99.00
2008 11 06 20 50  85  5.2  6.7  2.03 14.81  7.07 999 1016.3  26.0  27.1 999.0 99.0 99.00
2008 11 06 21 50  84  5.0  6.2  1.94 14.81  6.90 999 1015.5  25.9  27.1 999.0 99.0 99.00
2008 11 06 22 50  78  4.0  5.1  2.16 14.81  7.33 999 1014.7  25.9  27.2 999.0 99.0 99.00
2008 11 06 23 50  84  4.3  5.6  2.09 14.81  7.24 999 1014.1  26.1  27.3 999.0 99.0 99.00
2008 11 07 00 50  80  4.4  5.6  1.73 14.81  6.83 999 1013.7  26.0  27.3 999.0 99.0 99.00
2008 11 07 01 50  87  4.7  5.9  1.92 13.79  7.43 999 1013.8  26.0  27.3 999.0 99.0 99.00
2008 11 07 02 50  81  4.7  6.2  2.15 13.79  8.05 999 1014.1  26.0  27.3 999.0 99.0 99.00
2008 11 07 03 50  79  5.6  6.8  1.76 13.79  6.99 999 1014.9  25.9  27.2 999.0 99.0 99.00
2008 11 07 04 50  86  4.9  5.8  1.89 13.79  7.39 999 1015.5  26.0  27.1 999.0 99.0 99.00
2008 11 07 05 50  78  5.5  6.5  1.95 13.79  7.16 999 1015.9  26.0  27.1 999.0 99.0 99.00
2008 11 07 06 50  80  7.4  8.9  1.88 13.79  6.56 999 1016.3  26.1  27.1 999.0 99.0 99.00
2008 11 07 07 50  77  7.4  8.8  2.12 13.79  6.58 999 1016.6  26.1  27.1 999.0 99.0 99.00
2008 11 07 08 50  89  7.4  8.5  2.19 13.79  6.68 999 1016.7  26.0  27.1 999.0 99.0 99.00
2008 11 07 09 50  81  6.6  7.6  2.07 14.81  6.14 999 1016.8  25.9  27.0 999.0 99.0 99.00
2008 11 07 10 50  74  8.2  9.9  2.25 13.79  6.44 999 1016.1  25.8  27.0 999.0 99.0 99.00
2008 11 07 11 50  73  7.1  8.3  1.93 12.90  5.72 999 1015.7  25.8  27.0 999.0 99.0 99.00
2008 11 07 12 50  70  7.5  9.3  2.00 12.90  5.86 999 1015.0  25.6  27.0 999.0 99.0 99.00
2008 11 07 13 50  85  6.5  8.0  2.02 12.90  5.81 999 1014.9  25.6  27.0 999.0 99.0 99.00
2008 11 07 14 50  89  7.9  9.8  2.05 12.90  6.03 999 1014.4  25.7  27.0 999.0 99.0 99.00
2008 11 07 15 50  94  8.6 10.5  2.16 12.90  6.08 999 1014.8  25.9  27.0 999.0 99.0 99.00
2008 11 07 16 50  89  7.6  9.3  2.14 12.90  5.96 999 1015.7  26.0  27.0 999.0 99.0 99.00
2008 11 07 17 50  86  8.4 10.4  2.32 12.12  6.07 999 1015.8  25.9  27.1 999.0 99.0 99.00
2008 11 07 18 50 122  8.0  9.6  2.23 12.90  6.18 999 1016.0  26.0  27.1 999.0 99.0 99.00
2008 11 07 19 50 129  7.9  9.5  2.34 12.90  6.16 999 1016.2  26.0  27.1 999.0 99.0 99.00
2008 11 07 20 50 133  7.7  9.1  2.06  9.09  5.84 999 1016.1  26.0  27.1 999.0 99.0 99.00
2008 11 07 21 50 127  6.9  8.6  2.21  9.09  6.23 999 1015.4  26.1  27.1 999.0 99.0 99.00
2008 11 07 22 50 118  6.9  8.4  2.37 12.90  6.37 999 1014.8  26.2  27.1 999.0 99.0 99.00
2008 11 07 23 50 111  7.2  8.4  2.35 12.12  6.04 999 1014.2  26.2  27.1 999.0 99.0 99.00
2008 11 08 00 50  97  6.6  8.6  2.52  7.14  6.15 999 1014.0  26.4  27.1 999.0 99.0 99.00
2008 11 08 01 50  78  7.2  8.8  2.23  9.09  5.92 999 1014.0  26.0  27.1 999.0 99.0 99.00
2008 11 08 02 50  82  7.5  9.2  2.39  8.33  6.22 999 1014.1  26.0  27.0 999.0 99.0 99.00
2008 11 08 03 50  80  7.6  9.2  2.36 12.12  6.19 999 1014.8  26.0  27.0 999.0 99.0 99.00
2008 11 08 04 50  77  7.1  8.7  2.34  9.09  6.17 999 1015.6  26.1  27.0 999.0 99.0 99.00
2008 11 08 05 50  86  6.8  8.5  2.41  8.33  6.22 999 1016.3  26.2  27.0 999.0 99.0 99.00
2008 11 08 06 50  97  6.9  8.1  2.51 12.90  6.35 999 1017.0  26.2  27.0 999.0 99.0 99.00
2008 11 08 07 50 103  8.3  9.8  2.40  9.09  6.42 999 1017.3  26.1  27.0 999.0 99.0 99.00
2008 11 08 08 50 103  6.8  8.0  2.28  7.69  6.22 999 1017.4  25.8  27.0 999.0 99.0 99.00
2008 11 08 09 50  95  5.6  7.7  2.24  7.69  6.37 999 1017.1  25.7  27.0 999.0 99.0 99.00
2008 11 08 10 50  76  7.0  8.5  2.24  7.69  6.02 999 1016.6  25.9  27.0 999.0 99.0 99.00
2008 11 08 11 50  73  8.2  9.8  2.42  9.09  6.06 999 1015.9  25.9  27.0 999.0 99.0 99.00
2008 11 08 12 50  70  7.9  9.6  2.49 12.12  6.17 999 1015.4  26.0  27.0 999.0 99.0 99.00
2008 11 08 13 50  75  8.3 10.2  2.42  8.33  5.93 999 1015.1  25.7  27.0 999.0 99.0 99.00
2008 11 08 14 50  68  8.1  9.7  2.24  7.69  5.99 999 1015.2  25.8  27.0 999.0 99.0 99.00
2008 11 08 15 50  72  8.6 10.3  2.40 11.43  5.97 999 1015.5  25.8  27.0 999.0 99.0 99.00
2008 11 08 16 50  89  8.9 10.4  2.24  8.33  5.77 999 1015.9  25.8  27.0 999.0 99.0 99.00
2008 11 08 17 50 106  8.0  9.5  2.30  8.33  5.64 999 1016.6  26.1  27.0 999.0 99.0 99.00
2008 11 08 18 50 103  7.7  9.3  2.23 11.43  5.64 999 1016.9  26.1  27.0 999.0 99.0 99.00
2008 11 08 19 50 108  7.7  8.9  2.43  7.69  5.94 999 1017.0  26.3  27.0 999.0 99.0 99.00
2008 11 08 20 50 121  7.9  9.6  2.47  8.33  6.00 999 1016.8  26.2  27.1 999.0 99.0 99.00
2008 11 08 21 50 114  6.7  8.0  2.21  9.09  5.91 999 1016.2  26.3  27.1 999.0 99.0 99.00
2008 11 08 22 50 106  5.5  7.8  2.35  8.33  6.01 999 1015.7  26.2  27.1 999.0 99.0 99.00
2008 11 08 23 50  97  5.4  7.0  2.19  8.33  5.81 999 1014.9  26.2  27.1 999.0 99.0 99.00
2008 11 09 00 50  93  6.4  7.4  2.23  7.69  5.89 999 1013.9  26.1  27.1 999.0 99.0 99.00
2008 11 09 01 50  77  5.6  7.1  2.17  7.69  5.84 999 1014.2  26.1  27.1 999.0 99.0 99.00
2008 11 09 02 50  78  7.1  8.3  2.29  8.33  6.10 999 1014.4  26.0  27.1 999.0 99.0 99.00
2008 11 09 03 50  93  8.8 10.2  2.34  8.33  6.02 999 1014.6  26.1  27.1 999.0 99.0 99.00
2008 11 09 04 50  89  8.9 10.4  2.41  8.33  5.95 999 1015.5  26.1  27.1 999.0 99.0 99.00
2008 11 09 05 50  88  8.9 10.3  2.59  9.09  6.04 999 1016.2  26.1  27.0 999.0 99.0 99.00
2008 11 09 06 50  84  6.7  8.1  2.59  8.33  6.16 999 1017.1  26.0  27.0 999.0 99.0 99.00
2008 11 09 07 50 102  8.3 10.1  2.55  9.09  6.07 999 1017.1  26.3  27.0 999.0 99.0 99.00
2008 11 09 08 50 106  7.2  8.8  2.56  9.09  6.08 999 1017.3  26.0  27.0 999.0 99.0 99.00
2008 11 09 09 50 111  6.9  8.1  2.41  8.33  6.02 999 1017.1  25.9  27.0 999.0 99.0 99.00
2008 11 09 10 50 102  6.0  7.9  2.44  9.09  6.19 999 1016.8  25.9  27.0 999.0 99.0 99.00
2008 11 09 11 50  98  5.4  6.3  2.40 10.00  6.38 999 1015.9  25.7  27.0 999.0 99.0 99.00
2008 11 09 12 50  82  5.3  6.5  2.35  8.33  6.32 999 1015.3  25.6  27.0 999.0 99.0 99.00
2008 11 09 13 50  80  7.0  8.3  2.41  9.09  6.31 999 1014.8  25.4  27.0 999.0 99.0 99.00
2008 11 09 14 50  75  7.3  8.5  2.43  8.33  6.13 999 1014.6  25.7  27.0 999.0 99.0 99.00
2008 11 09 15 50  86  8.8 10.5  2.58  9.09  6.21 999 1014.6  25.7  27.0 999.0 99.0 99.00
2008 11 09 16 50  86  9.1 10.6  2.46 10.00  6.26 999 1015.2  25.8  27.0 999.0 99.0 99.00
2008 11 09 17 50  76  8.6 10.3  2.50  8.33  6.07 999 1015.7  25.9  27.0 999.0 99.0 99.00
2008 11 09 18 50  84  7.3  9.2  2.38  9.09  5.99 999 1016.1  26.0  27.0 999.0 99.0 99.00
2008 11 09 19 50 117  8.7 10.3  2.45  9.09  6.07 999 1016.3  26.2  27.0 999.0 99.0 99.00
2008 11 09 20 50 124  8.8 10.4  2.93  9.09  6.57 999 1016.2  26.1  27.0 999.0 99.0 99.00
2008 11 09 21 50 118  7.2  8.8  2.62  9.09  6.36 999 1015.6  26.2  27.0 999.0 99.0 99.00
2008 11 09 22 50 126  6.6  8.3  2.91  9.09  6.67 999 1014.9  26.2  27.0 999.0 99.0 99.00
2008 11 09 23 50 107  6.4  7.6  2.81  8.33  6.46 999 1014.0  26.2  27.0 999.0 99.0 99.00
2008 11 10 00 50  78  6.6  8.2  3.22  9.09  7.02 999 1013.8  26.1  27.0 999.0 99.0 99.00
2008 11 10 01 50  66  7.7  9.3  3.06  9.09  6.62 999 1013.9  26.1  27.0 999.0 99.0 99.00
2008 11 10 02 50  77  8.1 10.2  2.84  9.09  6.40 999 1013.9  26.3  27.0 999.0 99.0 99.00
2008 11 10 03 50  66  8.9 10.4  2.85  8.33  6.41 999 1014.3  26.2  26.9 999.0 99.0 99.00
2008 11 10 04 50  71  8.2  9.3  2.65 10.00  6.29 999 1014.9  26.1  26.9 999.0 99.0 99.00
2008 11 10 05 50  90  7.6  8.8  2.59 10.00  6.11 999 1015.9  26.0  26.9 999.0 99.0 99.00
2008 11 10 06 50  98  5.2  6.4  2.73  9.09  6.65 999 1016.5  25.9  26.9 999.0 99.0 99.00
2008 11 10 07 50 116  7.2  8.7  2.62  9.09  6.51 999 1016.9  26.0  27.0 999.0 99.0 99.00
2008 11 10 08 50 115  6.2  7.8  2.91  9.09  7.09 999 1017.2  25.8  27.0 999.0 99.0 99.00
2008 11 10 09 50 130  7.1  8.9  2.58  9.09  6.68 999 1016.7  25.8  27.0 999.0 99.0 99.00
2008 11 10 10 50 123  7.8  9.9  2.64  9.09  6.82 999 1016.5  25.8  26.9 999.0 99.0 99.00
2008 11 10 11 50 128  8.1 10.4  2.77  9.09  6.95 999 1016.1  25.8  26.9 999.0 99.0 99.00
2008 11 10 12 50 122  8.5 10.4  2.57  9.09  6.57 999 1015.5  25.8  26.9 999.0 99.0 99.00
2008 11 10 13 50 122 11.1 13.5  2.87 13.79  6.57 999 1014.8  25.8  26.9 999.0 99.0 99.00
2008 11 10 14 50 104 10.0 12.0  2.85 13.79  6.42 999 1014.9  25.9  26.9 999.0 99.0 99.00
2008 11 10 15 50 106  8.8 10.5  2.77 13.79  6.09 999 1014.9  25.5  26.9 999.0 99.0 99.00
2008 11 10 16 50 106  8.8 10.6  2.80 13.79  6.53 999 1015.5  25.6  26.9 999.0 99.0 99.00
2008 11 10 17 50 101  8.2 10.1  2.90 13.79  6.75 999 1016.1  25.7  26.9 999.0 99.0 99.00
2008 11 10 18 50 108  8.3  9.9  2.67 10.00  6.50 999 1016.3  25.8  26.9 999.0 99.0 99.00
2008 11 10 19 50 113  8.4 10.1  2.86 12.12  6.49 999 1016.4  26.0  26.9 999.0 99.0 99.00
2008 11 10 20 50 109  7.9  9.9  2.83 13.79  6.95 999 1016.2  25.9  26.9 999.0 99.0 99.00
2008 11 10 21 50 113  8.4 10.0  2.64  7.14  6.38 999 1015.3  25.8  26.9 999.0 99.0 99.00
2008 11 10 22 50 119  8.5 10.1  2.94  9.09  6.85 999 1014.6  26.0  26.9 999.0 99.0 99.00
2008 11 10 23 50 130  8.5 10.4  2.97  8.33  6.62 999 1013.6  26.0  27.0 999.0 99.0 99.00
2008 11 11 00 50 130  8.9 10.6  2.69 10.00  6.09 999 1013.2  26.1  27.0 999.0 99.0 99.00
2008 11 11 01 50 126  8.1 10.4  2.95  9.09  6.53 999 1013.3  26.2  27.0 999.0 99.0 99.00
2008 11 11 02 50 122  8.4 10.1  2.75  9.09  6.22 999 1013.8  26.2  26.9 999.0 99.0 99.00
2008 11 11 03 50 113  7.5  9.0  2.44 10.00  5.91 999 1014.5  26.1  26.9 999.0 99.0 99.00
2008 11 11 04 50 102  8.0  9.5  2.57  9.09  6.18 999 1015.1  26.1  26.9 999.0 99.0 99.00
2008 11 11 05 50  87  8.7 10.0  2.67 10.00  6.31 999 1015.8  26.1  26.9 999.0 99.0 99.00
2008 11 11 06 50  80  8.4 10.0  2.70  9.09  6.36 999 1016.7  26.1  26.9 999.0 99.0 99.00
2008 11 11 07 50  76  8.1 10.2  2.67  9.09  6.32 999 1017.0  26.0  26.9 999.0 99.0 99.00
2008 11 11 08 50  72  7.6  9.0  2.49 10.00  6.16 999 1017.3  26.0  26.9 999.0 99.0 99.00
2008 11 11 09 50  72  7.7  9.0  2.44  9.09  6.08 999 1017.2  25.8  26.9 999.0 99.0 99.00
2008 11 11 10 50  77  7.9  9.1  2.45  9.09  6.13 999 1017.0  25.8  26.9 999.0 99.0 99.00
2008 11 11 11 50  80  6.6  8.2  2.42  9.09  6.28 999 1017.0  25.7  26.9 999.0 99.0 99.00
2008 11 11 12 50  98  6.5  8.0  2.25  9.09  6.35 999 1016.4  25.8  26.9 999.0 99.0 99.00
2008 11 11 13 50  99  7.2  8.5  2.19  9.09  6.55 999 1016.1  25.6  26.9 999.0 99.0 99.00
2008 11 11 14 50  97  6.2  7.7  2.16  9.09  6.26 999 1016.0  25.5  26.9 999.0 99.0 99.00
2008 11 11 15 50 105  7.9  9.4  2.26 10.00  6.25 999 1016.5  25.7  26.9 999.0 99.0 99.00
2008 11 11 16 50 116  9.2 11.1  2.10  9.09  6.01 999 1017.0  25.5  26.8 999.0 99.0 99.00
2008 11 11 17 50 110  8.8 10.8  2.07  9.09  5.55 999 1017.2  24.8  26.8 999.0 99.0 99.00
2008 11 11 18 50 127  7.8  9.7  2.09  9.09  5.96 999 1017.6  25.5  26.8 999.0 99.0 99.00
2008 11 11 19 50 117  6.9  8.4  2.24  9.09  6.14 999 1018.1  25.7  26.9 999.0 99.0 99.00
2008 11 11 20 50 107  7.3  9.1 99.00 99.00 99.00 999 1018.1  25.8  26.9 999.0 99.0 99.00
2008 11 11 21 50  87  5.7  6.9  2.34  9.09  6.12 999 1017.4  25.7  26.9 999.0 99.0 99.00
2008 11 11 22 50  99  6.9  8.2  2.30  8.33  6.21 999 1016.5  26.2  26.9 999.0 99.0 99.00
2008 11 11 23 50 130  6.7  8.6  2.22  9.09  5.93 999 1015.7  25.9  26.9 999.0 99.0 99.00
2008 11 12 00 50 130  6.1  7.8  2.57  8.33  6.23 999 1015.0  25.7  26.9 999.0 99.0 99.00
2008 11 12 01 50 117  4.8  6.2  2.31  8.33  6.08 999 1014.9  26.1  27.0 999.0 99.0 99.00
2008 11 12 02 50 120  6.6  8.0  2.44  8.33  6.21 999 1015.2  26.2  26.9 999.0 99.0 99.00
2008 11 12 03 50 115  6.7  7.8  2.34  9.09  6.15 999 1015.7  25.8  26.9 999.0 99.0 99.00
2008 11 12 04 50 112  6.5  8.0  2.10 10.00  6.02 999 1016.0  25.7  26.9 999.0 99.0 99.00
2008 11 12 05 50 109  6.6  8.0  2.18  8.33  6.42 999 1016.6  26.0  26.9 999.0 99.0 99.00
2008 11 12 06 50 115  5.8  7.1  2.16  9.09  6.24 999 1017.1  25.9  26.9 999.0 99.0 99.00
2008 11 12 07 50 117  5.3  6.8  2.06  7.69  6.16 999 1017.2  25.9  26.9 999.0 99.0 99.00
2008 11 12 08 50 127  6.4  7.8  2.08  9.09  6.22 999 1017.3  25.8  26.8 999.0 99.0 99.00
2008 11 12 09 50  59  7.8  9.6  2.36 10.00  6.34 999 1017.4  24.2  26.8 999.0 99.0 99.00
2008 11 12 10 50 117  5.0  6.9  2.11 10.00  6.05 999 1017.1  25.0  26.7 999.0 99.0 99.00
2008 11 12 11 50 124  7.1  8.6  2.09  8.33  5.93 999 1016.6  25.7  26.7 999.0 99.0 99.00
2008 11 12 12 50 123  7.1  8.4  2.30  9.09  6.27 999 1016.2  25.6  26.8 999.0 99.0 99.00
2008 11 12 13 50 129  6.3  7.3  2.16  9.09  5.99 999 1015.7  25.5  26.8 999.0 99.0 99.00
2008 11 12 14 50 114  5.9  6.9  2.05  9.09  5.87 999 1015.7  25.6  26.8 999.0 99.0 99.00
2008 11 12 15 50  75  7.2  9.4  1.94  9.09  5.76 999 1016.1  24.8  26.8 999.0 99.0 99.00
2008 11 12 16 50  70  5.0  7.0  1.88  7.69  5.62 999 1016.4  25.6  26.8 999.0 99.0 99.00
2008 11 12 17 50 107  3.9  5.5  1.92  9.09  5.90 999 1016.7  25.3  26.8 999.0 99.0 99.00
2008 11 12 18 50 105 10.0 11.5  1.91  9.09  5.68 999 1017.1  24.3  26.8 999.0 99.0 99.00
2008 11 12 19 50 103  6.8  8.1  1.91 10.00  5.39 999 1017.6  24.4  26.8 999.0 99.0 99.00
2008 11 12 20 50  95  6.6  9.1  1.99  9.09  5.85 999 1017.4  24.9  26.8 999.0 99.0 99.00
2008 11 12 21 50  70  4.5  5.8  1.83 10.00  5.71 999 1016.6  24.5  26.8 999.0 99.0 99.00
2008 11 12 22 50  86  5.3  6.3  2.16 10.00  6.64 999 1016.0  24.9  26.9 999.0 99.0 99.00
2008 11 12 23 50  89  6.0  7.1  1.94  9.09  6.39 999 1014.9  25.4  26.9 999.0 99.0 99.00
2008 11 13 00 50 102  4.5  5.4  2.00  9.09  6.25 999 1014.4  25.8  26.9 999.0 99.0 99.00
2008 11 13 01 50 100  5.3  6.6  2.12 10.00  6.23 999 1013.9  25.8  26.9 999.0 99.0 99.00
2008 11 13 02 50  98  5.5  7.2  2.06  9.09  6.07 999 1013.7  25.8  26.9 999.0 99.0 99.00
2008 11 13 03 50  86  4.9  6.5  2.09  8.33  6.03 999 1014.5  25.7  26.9 999.0 99.0 99.00
2008 11 13 04 50  92  5.4  6.3  2.14  7.69  6.32 999 1014.9  25.8  26.9 999.0 99.0 99.00
2008 11 13 05 50  99  5.2  6.6  2.22 10.00  6.78 999 1015.3  25.8  26.9 999.0 99.0 99.00
2008 11 13 06 50 106  5.1  6.6  2.09 10.00  6.61 999 1015.8  25.8  26.8 999.0 99.0 99.00
2008 11 13 07 50 114  4.8  6.1  2.04 10.00  6.95 999 1016.1  25.7  26.8 999.0 99.0 99.00
2008 11 13 08 50 130  6.2  7.6  2.46 17.39  7.77 999 1016.1  25.8  26.8 999.0 99.0 99.00
2008 11 13 09 50 137  6.8  8.5  2.38 16.00  7.39 999 1015.7  25.7  26.7 999.0 99.0 99.00
2008 11 13 10 50 141  6.9  8.5  2.46 14.81  7.20 999 1015.2  25.6  26.7 999.0 99.0 99.00
2008 11 13 11 50 148  6.4  8.1  2.62 16.00  7.42 999 1014.9  25.5  26.7 999.0 99.0 99.00
2008 11 13 12 50 141  5.7  7.2  3.04 16.00  8.36 999 1014.3  25.3  26.7 999.0 99.0 99.00
2008 11 13 13 50 132  4.8  6.4  2.75 16.00  7.80 999 1013.9  25.3  26.7 999.0 99.0 99.00
2008 11 13 14 50 159  7.5  9.7  2.86 16.00  8.01 999 1013.8  24.0  26.8 999.0 99.0 99.00
2008 11 13 15 50 161  4.0  6.7  2.84 14.81  7.91 999 1014.2  23.1  26.8 999.0 99.0 99.00
2008 11 13 16 50 103  2.0  3.6  2.71 16.00  8.21 999 1014.5  23.4  26.8 999.0 99.0 99.00
2008 11 13 17 50 140  4.7  6.5  2.67 16.00  8.56 999 1014.9  25.2  26.8 999.0 99.0 99.00
2008 11 13 18 50 124  5.1  6.4  2.77 14.81  8.72 999 1015.3  25.5  26.8 999.0 99.0 99.00
2008 11 13 19 50 137  5.4  7.7  2.55 14.81  8.43 999 1015.7  26.0  26.8 999.0 99.0 99.00
2008 11 13 20 50 145  5.5  7.0  2.76 14.81  8.50 999 1015.5  26.0  26.8 999.0 99.0 99.00
2008 11 13 21 50 149  5.7  8.1  2.47 14.81  7.81 999 1014.7  25.8  26.9 999.0 99.0 99.00
2008 11 13 22 50 147  6.2  7.6  2.54 13.79  7.85 999 1013.9  25.9  26.9 999.0 99.0 99.00
2008 11 13 23 50 154  5.1  6.5  2.54 14.81  7.90 999 1013.2  26.0  26.9 999.0 99.0 99.00
2008 11 14 00 50 150  4.5  6.5  2.50 14.81  7.64 999 1013.0  25.9  26.9 999.0 99.0 99.00
2008 11 14 01 50 145  5.2  6.7  2.65 14.81  7.90 999 1012.5  25.8  26.9 999.0 99.0 99.00
2008 11 14 02 50 155  3.3  4.6  2.63 13.79  7.60 999 1013.2  26.0  26.9 999.0 99.0 99.00
2008 11 14 03 50 151  3.4  4.7  2.54 12.90  7.98 999 1013.8  25.8  26.9 999.0 99.0 99.00
2008 11 14 04 50 135  4.2  5.8  2.52 13.79  8.21 999 1014.0  25.7  26.9 999.0 99.0 99.00
2008 11 14 05 50 148  3.7  5.1  2.35 13.79  8.02 999 1014.7  25.7  26.9 999.0 99.0 99.00
2008 11 14 06 50 139  4.1  5.5  2.32 14.81  8.34 999 1014.8  25.7  26.9 999.0 99.0 99.00
2008 11 14 07 50 138  3.6  4.8  2.30 13.79  8.17 999 1015.0  25.6  26.9 999.0 99.0 99.00
2008 11 14 08 50 131  4.1  5.6  2.59 12.90  8.81 999 1015.1  25.5  26.9 999.0 99.0 99.00
2008 11 14 09 50 139  4.7  6.0  2.28 13.79  8.14 999 1015.2  25.5  26.9 999.0 99.0 99.00
2008 11 14 10 50 137  4.2  5.5  2.37 13.79  8.47 999 1014.9  25.5  26.9 999.0 99.0 99.00
2008 11 14 11 50 135  5.2  6.4  2.31 13.79  8.17 999 1014.0  25.4  26.9 999.0 99.0 99.00
2008 11 14 12 50 134  4.8  6.4  2.26 13.79  8.02 999 1013.4  25.4  26.9 999.0 99.0 99.00
2008 11 14 13 50 146  4.5  6.0  2.24 13.79  7.96 999 1013.3  25.3  26.8 999.0 99.0 99.00
2008 11 14 14 50 152  4.3  5.5  2.27 13.79  7.72 999 1013.1  25.3  26.8 999.0 99.0 99.00
2008 11 14 15 50 152  3.6  5.2  2.31 13.79  7.90 999 1013.2  25.3  26.8 999.0 99.0 99.00
2008 11 14 16 50 151  3.7  5.4  2.08 12.12  7.53 999 1013.9  25.4  26.8 999.0 99.0 99.00
2008 11 14 17 50 136  4.2  5.2  2.23 10.00  7.95 999 1014.4  25.8  26.8 999.0 99.0 99.00
